"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
97.1650429625199,99.1862904275541,98.2255157577053,103.757661047721,108.021384315019,93.7111557240947,115.084466488517,128.560887624676,104.838594180036,100.843815996698
105.991624742578,95.2391410054462,102.764389099437,105.291290471101,110.687935766358,89.4345211926212,92.340062380274,107.072697865714,102.102090862971,90.7337299137259
94.7128150821038,99.783323292159,96.5824503540613,97.2766506311462,88.1013945296786,106.467968545824,125.374377980361,116.6576569608,92.5182244001201,117.639753502165
95.4685472240442,106.127211179428,98.8683042177965,104.122387353065,121.149609602302,92.1187719166845,92.4003110937865,111.676686549219,119.946818613428,82.5817110753664
116.113114349385,87.5943805208991,107.327659505462,109.556485522844,115.416613765882,80.3677819261082,79.0624404207181,102.291128803934,97.2390515867021,83.4880812288895
107.737693590471,90.1068472748367,102.493800853955,102.772785954999,94.5128652170815,94.7559082061692,107.585387249974,109.924703061605,86.6211349049804,107.808832443866
110.277820603341,94.5763119104725,105.094701009825,101.983676709174,102.140976208965,94.8010811779824,77.0526092035106,78.7249651924663,95.4291164763788,90.3432368134209
96.7159123156557,103.900093066034,98.9202354817763,99.9912584896717,105.28387765971,100.068379630915,97.7315004128479,100.716570077171,107.35326629319,95.1922093097352
92.7261582280366,108.709312187601,97.6075294383037,99.5640427152527,110.582362868419,100.927542261307,94.7905617467068,99.9622049725862,115.613033266774,89.9921675632554
104.273897693677,93.2257231006901,100.966752058686,99.3187426378213,87.8350961518831,101.543595582238,110.538430553294,103.17384741441,85.4094626912364,112.861440335031
94.8569893777277,104.46215660336,97.6648671932796,94.2423589537911,87.8719767931569,111.30228680792,105.304750740837,88.5570642790327,96.5910136136887,109.311462462535
92.3325332721065,103.638100100981,95.9370088095205,94.7264582492322,86.206983971323,111.144679785238,120.020292158344,105.029560289045,95.0102483531054,116.257534269255
90.0242800696823,105.279053035852,94.822355354639,92.6132583300923,81.5002353444481,115.393033047662,123.832652935547,102.784809470429,93.6374553028422,120.570060117392
92.8692244362691,108.831875057875,97.8995139943339,103.601008666196,123.061662627234,93.219832643667,92.418405824634,111.998378825802,123.925899566785,81.0006782195839
91.1684663684569,111.259218057436,97.0213093292827,93.9562194016544,97.530015047005,111.44750253912,92.3395394169773,79.4055487738262,109.49084343741,97.1127546401329
93.0135660952117,104.497442006346,96.6222445836953,96.119697916967,92.4468237401528,108.179412707815,112.829621478773,103.167965899823,99.8265406255434,109.30474228863
112.738410011799,91.0597331593724,105.878813959402,104.719205712979,105.281094179738,89.6902043129971,80.5234375444157,89.3146503783072,94.0553523326027,90.1401438788733
92.8019053587328,106.639227013514,97.1911834740989,100.371217746214,109.158289082662,99.7696916055139,103.205832563417,109.996738055628,112.792120174923,94.4786813860828
89.5804341700728,107.489074234031,95.1273961026825,93.6819031005456,88.6091817193173,113.057855488259,115.896284053891,100.064454343106,100.36641863766,112.587364935897
101.608066038495,102.329177428153,101.620015677912,101.6683031379,110.415564040141,96.0145768113009,82.1996687307529,89.1924643754119,108.801063733688,86.0058093679357
106.881149035717,90.4633045472929,102.000044191022,101.539627981005,90.9379981029791,97.2308176038545,110.23045417149,108.573548611399,84.6792053493611,111.103056760884
81.0373199057342,119.09830215937,92.6966212857554,94.263105109629,106.932721772583,111.815506305743,103.456466723243,98.413645142637,123.835390617593,94.3751164073431
104.473492210533,95.5209837597042,101.724735584752,101.247728004709,98.0961376743673,97.4078573791134,99.1009980792337,99.9304778856108,94.2242708526482,101.46377854836
121.141065818204,76.8452845557262,107.854014474562,110.083110728041,99.86565010126,80.190514999771,103.141652600158,120.770999585201,76.7397616051641,104.359007737742
92.5544476450572,104.597280597339,96.3850407995885,96.6004813305389,93.7976821037757,107.359434403195,114.304229355812,106.508853240927,100.854090872156,108.998268931756
92.4810928574238,108.482902254543,97.4881279481574,101.542208227413,115.961390347892,97.280105866187,96.2809441578532,108.407429831413,118.975042250778,87.1375211321077
106.735261203463,91.3870007240367,101.944773039368,97.1987503380814,79.5138912260432,105.318051045547,108.16000506756,91.6392023102418,78.0092592763775,117.536520839745
90.2497222687579,112.072766071206,96.6412693958222,93.6940718421107,97.7028208620032,112.011064940084,92.9878868717692,79.7990207160391,110.437035618447,97.1484294173232
101.001297301717,98.5055728956876,100.068119394162,95.6641809954157,84.7459580310291,108.258421834139,103.308228974115,86.777788427399,88.4985300932417,111.327428372337
83.6300877710828,117.564794730432,93.9024072161985,93.8458148078205,104.397112307937,112.274246308535,98.6585532961521,90.6733044610895,120.507438274533,94.3320194557806
103.398002256951,92.8468673114117,100.535612463575,103.89539680546,100.361129241264,93.1516177618181,114.736985211184,123.614125472021,93.4046164890129,106.479532825772
79.7577514614087,121.63303481057,92.3747642403965,90.9016330632845,100.790693853528,118.014711475493,99.1607155946488,83.9384615143453,122.220512143898,96.3195751771063
104.580331063733,94.3216080150176,101.565095356974,102.707426602146,100.298191949853,94.8419595863487,103.400407845392,108.684933404517,94.5764866439783,101.885676196269
91.5547256321266,110.840020515721,97.1724219508407,94.2950378690673,98.0004629144928,110.791877403994,92.3342238004103,80.2747377655686,109.380726863927,96.8624134027994
103.591859951268,95.2553563825827,100.991084533,98.2832797232056,88.1183329243058,103.286885067034,105.0757057586,95.3818813796186,87.5055108826239,110.272364368186
97.4633959444259,105.224811996001,99.9179380292777,105.077164813789,123.564603764121,90.0016474798902,87.1239728929379,108.842172811548,120.512292993771,79.076339121786
101.344952656575,94.4433126636738,99.3137068866612,95.9265174831262,78.091909760426,108.444195488179,119.343745062652,101.247350060545,80.4014382821073,122.432700613679
112.049419114048,90.7954212419387,105.235366941461,101.097312029846,93.4453296685041,96.7687592228319,85.8272051378535,81.7162772284469,86.0944578025484,99.8836831753147
83.6854304242441,112.933298738054,92.7488947128818,92.1403862933003,90.5638333145277,116.365361495673,119.040504301331,102.207284833322,107.197591768695,111.843527781017
79.2420548728165,118.704852384078,91.3101606064664,89.8914738003466,91.9074563423662,120.604134492733,114.487084101765,94.0279844083942,113.772299518792,108.435381201373
105.237516704836,98.3586363124682,102.84338937933,100.484483035389,101.621641020486,98.1367528138844,83.5857669573544,83.2357651386938,99.0370213583488,92.7403488014038
89.076781658691,108.111975202725,95.0849322470292,96.389195421702,97.6246073995927,107.93060742509,114.635280779281,108.914319161333,106.919003759032,106.19877719824
104.255612439268,97.8525927705639,101.97923787628,97.2635768953939,90.355824114503,104.571089726423,91.1292740362373,79.2206492440858,91.2628036122474,103.025502692018
97.4210708505776,103.604837311173,99.2475433900424,99.1860190358399,102.740359019827,101.481112372657,96.1030733524339,95.8992003047716,105.337858206881,96.2330819570662
97.1914749574877,109.123520636689,100.224386064635,94.349945265421,98.4348147304785,109.66125284223,74.5904025672203,60.524109248666,107.526492228979,89.8573332424363
96.1985255356539,107.967036459392,99.3504621933151,94.6757087812771,96.6184990645519,109.499554297864,83.9545232778368,70.5634877498912,105.385941296901,94.8484126063453
104.814874113245,91.0851988680781,100.953230819936,103.223586182121,95.8976486047995,94.4172827663351,116.259948588407,121.398034945934,88.722671448164,110.185408512626
93.5685027947394,103.94038535972,97.1577217702892,103.715062121042,114.618905000045,93.7576548709188,110.511769960105,127.428360254557,113.862918421407,94.1742641751585
86.6714500866879,114.398501406863,95.1881139442018,97.9826978570126,112.779542303443,104.302625598423,97.5959050757899,101.804161750713,122.842398232297,88.9270346119714
87.0127806153939,109.107392564521,94.0552127002767,96.3596311265604,98.1286989681916,108.293422729422,119.541341398468,114.740810204588,108.36697805172,107.66477023772
85.783293190662,112.836882997787,94.011187799536,92.0680950933784,91.4687370731691,116.018113989899,110.107625618357,92.5217353273453,107.488275113513,107.773605978859
94.0287835686469,105.392396116218,97.3987984779237,94.6806803017639,90.4308556677701,110.494745593084,104.833306511806,90.3740984763286,99.2045745139236,107.354720729637
97.6531233289204,106.222971776767,100.042896253708,99.7231626146615,109.438027274813,99.9144279972102,83.5317409736265,86.755451813129,112.095594039688,86.6463668710828
103.567159202237,96.4371373801374,101.135129845111,95.3945451431703,81.6299410011513,108.544557098551,100.91069042253,81.6491556593099,84.3065939427377,112.669091770088
102.298398755886,96.7933105648525,100.42847968873,95.0947862915227,80.6096157656988,109.349378817053,105.12122889763,85.2706877354222,84.0891726586092,114.929500048949
98.295833780627,98.0348237316879,98.4205626968029,98.6108440371715,91.0516589325752,103.410864625466,116.565256863622,110.803356688875,92.5047368022475,112.516566370562
108.305319857936,93.6053577223691,103.628822186873,101.503084087144,97.6366090013647,96.3671275260991,90.2270980638442,90.0207173739629,91.7884525289473,98.5356763763074
102.554572419813,102.116592994074,102.013863692526,98.5147145336247,101.104753636488,101.804238905042,79.83203703757,75.2786818696336,102.379743949336,91.1095588664205
99.6283796811659,105.56098177529,100.963812378702,96.6441682329391,100.144362751509,105.401012119388,78.4979530936687,69.9576745170839,105.171628155503,90.7537236920784
97.4042194292438,106.340684882201,99.7749627679754,96.4093538773922,99.5240111535974,106.231780811009,85.1178323007237,76.6721400828731,105.700438180731,93.6443820915486
114.752079594619,84.379321721672,105.715302244546,109.482010384099,108.285241860015,81.4404954382372,99.1339052706578,120.460213513524,89.7721698445501,96.370759577568
88.4343157697015,111.464654951897,95.7506446421187,102.263831719626,121.239707326945,96.3200321656668,101.192803992211,118.513593880999,125.571847457731,85.2666074400904
109.78737287857,90.9764411564341,104.206224520439,108.420318420063,114.436911106693,83.398731604208,92.969979536318,115.497141240811,100.314660793434,89.1232555287477
95.5123354636382,99.5292716275869,97.2254084349793,102.199280340832,102.946507150672,96.9955948184931,121.442059321937,129.923098629653,101.97946139876,106.561211607058
85.7964119208076,112.155807324421,94.0580287097197,96.750637551081,104.296749353645,107.269494101632,111.61560311406,110.282077291951,115.316172749358,100.182756402991
102.840212556323,98.8472023257807,101.491096349477,100.54823929705,101.244098470823,98.4980123922545,92.1553482064808,92.8244992413465,99.4799197183614,96.2764253985073
93.036299965225,106.357826792692,97.1639215993359,97.977072040083,101.562409951712,104.303656271987,104.093071465893,102.147674757034,107.511535507926,99.7607288215204
112.195656818316,90.5516289091264,105.260040016029,100.946393615295,92.6221130681387,97.0656642170793,86.2778795919882,81.4537162916102,85.3163867265415,100.62302408892
105.18677883716,98.8028848446524,102.670548187591,94.739894412947,85.1249143282794,108.951651839113,83.5906129948377,63.0754290627979,88.5828992074605,103.320354116849
97.0533716271079,105.280000309636,99.4670318315304,100.168968766344,108.6302620793,99.3908498688693,90.1757136572108,94.5473796811673,110.771710943596,89.8935999506944
91.3122183647571,105.345753422241,95.9540534687834,100.115718931475,105.024117644203,100.854294521067,115.55738439907,120.97700982772,109.052894775915,102.152443034003
101.360179251416,101.219151220503,101.163345986899,100.801924160327,105.55937006155,97.9248940641187,88.3874949838173,91.6857596762325,104.623723957174,91.706582443997
109.506439840206,91.7692337816551,104.125430032383,106.13462714886,108.872268985344,87.6482265544858,91.4604937682424,106.386784770683,97.3981575912811,92.015692320989
81.9490428994379,117.333994948763,92.6746115264517,90.6159554854125,93.1884893213921,118.841135721384,108.132657475667,88.8673265725906,113.092815399142,105.300381895393
101.175936268493,101.352123684946,101.202709099548,103.58887320372,114.08974050388,92.6624895034843,87.8042462255569,101.137370841154,110.379925949267,85.9605876276653
108.847576914449,96.3885679879636,104.862799146515,106.857386636761,119.347578042886,85.5661718192576,74.1201288529502,94.5163942242781,108.548667019175,77.8623072163579
112.492116516226,86.76491352327,104.873313423919,108.846836428613,109.464059514784,82.7360410331382,99.0558206605242,120.019295670881,92.9441764298964,95.2667292782977
